order_id,order_date,ship_mode,segment,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,customer_id
2492,2022-01-29,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10001457,70.0,90.0,6,5,2848
2493,2023-04-23,Standard Class,Consumer,Technology,Phones,TEC-PH-10002885,3730.0,4550.0,7,4,1276
2494,2023-11-22,Second Class,Consumer,Furniture,Tables,FUR-TA-10004086,250.0,300.0,5,3,4260
2495,2023-03-12,Second Class,Consumer,Technology,Phones,TEC-PH-10000895,580.0,720.0,5,2,5046
2496,2023-11-07,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000225,540.0,650.0,8,4,1797
2497,2023-04-25,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10002370,50.0,60.0,3,3,4549
2498,2022-04-28,Standard Class,Home Office,Office Supplies,Envelopes,OFF-EN-10000056,110.0,120.0,2,2,242
2499,2023-12-14,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10004817,10.0,10.0,1,5,3206
2500,2022-11-05,First Class,Consumer,Office Supplies,Envelopes,OFF-EN-10004483,30.0,40.0,3,3,1222
2501,2023-10-28,First Class,Corporate,Office Supplies,Paper,OFF-PA-10001892,10.0,10.0,2,5,1
2502,2022-08-28,First Class,Corporate,Office Supplies,Binders,OFF-BI-10000546,10.0,10.0,4,4,1925
2503,2022-09-06,First Class,Corporate,Office Supplies,Binders,OFF-BI-10001294,10.0,10.0,4,5,1095
2504,2023-10-12,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10000248,10.0,10.0,2,2,428
2505,2022-10-24,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10001228,40.0,50.0,4,2,401
2506,2023-04-19,Second Class,Consumer,Office Supplies,Supplies,OFF-SU-10000151,7370.0,8190.0,5,5,2235
2507,2023-11-26,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10004351,70.0,80.0,8,3,1008
2508,2023-02-05,Same Day,Consumer,Office Supplies,Appliances,OFF-AP-10001293,30.0,30.0,4,4,1991
2509,2023-05-20,Standard Class,Corporate,Technology,Phones,TEC-PH-10000675,190.0,200.0,3,5,3356
2510,2023-12-24,Standard Class,Corporate,Technology,Accessories,TEC-AC-10000580,390.0,480.0,6,4,2769
2511,2022-05-05,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10003470,1000.0,1120.0,4,4,801
2512,2022-08-20,First Class,Consumer,Technology,Accessories,TEC-AC-10003116,90.0,110.0,6,4,1532
2513,2022-07-08,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10002429,50.0,50.0,5,4,171
2514,2022-08-11,Standard Class,Corporate,Technology,Accessories,TEC-AC-10003280,90.0,100.0,4,3,3873
2515,2023-11-15,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10004540,40.0,50.0,2,4,4587
2516,2022-12-03,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000585,210.0,260.0,2,3,812
2517,2023-08-31,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10003001,500.0,600.0,9,2,1824
2518,2022-12-12,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10003975,110.0,130.0,3,2,3389
2519,2022-11-20,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10004559,20.0,20.0,7,3,3145
2520,2023-04-19,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10003223,20.0,30.0,6,2,4244
2521,2023-10-12,Standard Class,Home Office,Office Supplies,Appliances,OFF-AP-10002651,730.0,870.0,3,5,320
2522,2022-07-10,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10003177,10.0,10.0,2,4,4738
2523,2022-03-11,Standard Class,Home Office,Technology,Phones,TEC-PH-10003442,10.0,10.0,1,2,4798
2524,2022-01-22,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10000977,110.0,120.0,4,2,880
2525,2022-05-01,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10004078,40.0,40.0,9,5,4737
2526,2022-08-12,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002550,20.0,30.0,2,3,3660
2527,2022-02-20,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004965,10.0,10.0,3,5,328
2528,2022-08-07,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004209,10.0,10.0,6,4,4679
2529,2023-08-29,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001526,10.0,10.0,2,4,50
2530,2023-07-08,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10000788,10.0,10.0,2,2,4212
2531,2022-07-30,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10000595,100.0,110.0,5,2,1443
2532,2022-06-10,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10000829,20.0,20.0,4,4,3032
2533,2023-10-28,Standard Class,Corporate,Office Supplies,Fasteners,OFF-FA-10002676,10.0,10.0,7,3,1527
2534,2022-01-31,Standard Class,Corporate,Technology,Accessories,TEC-AC-10000844,320.0,340.0,4,4,2632
2535,2023-04-11,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10004459,1580.0,1800.0,6,3,3408
2536,2022-04-23,First Class,Corporate,Technology,Accessories,TEC-AC-10003499,50.0,50.0,4,5,3023
2537,2023-08-23,Second Class,Consumer,Furniture,Chairs,FUR-CH-10000513,160.0,180.0,2,5,726
2538,2023-02-26,Second Class,Consumer,Technology,Phones,TEC-PH-10000895,350.0,430.0,4,4,3413
2539,2022-10-23,Second Class,Consumer,Technology,Phones,TEC-PH-10002555,150.0,160.0,1,3,3541
2540,2023-11-30,Same Day,Corporate,Furniture,Chairs,FUR-CH-10003312,1280.0,1350.0,6,3,4835
2541,2022-01-19,Same Day,Corporate,Furniture,Chairs,FUR-CH-10004086,590.0,700.0,3,2,442
2542,2022-12-08,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10002759,90.0,110.0,7,4,1392
2543,2022-02-13,Second Class,Corporate,Office Supplies,Appliances,OFF-AP-10002191,130.0,140.0,3,2,3482
2544,2023-06-21,Standard Class,Home Office,Furniture,Bookcases,FUR-BO-10003450,160.0,170.0,3,3,1134
2545,2023-09-15,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10000248,10.0,10.0,4,3,4904
2546,2023-06-27,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10004804,180.0,210.0,4,4,150
2547,2023-09-10,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10001337,80.0,100.0,1,4,4901
2548,2023-11-16,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10002255,10.0,10.0,1,5,2102
2549,2023-01-07,Standard Class,Consumer,Technology,Phones,TEC-PH-10002624,1520.0,1880.0,5,3,2
2550,2023-04-10,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001878,260.0,310.0,8,3,4121
2551,2023-03-07,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10000452,10.0,10.0,2,2,1885
2552,2023-07-31,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10004665,750.0,820.0,6,2,606
2553,2022-04-30,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000088,20.0,20.0,2,4,3160
2554,2022-08-14,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10000029,30.0,30.0,4,2,1715
2555,2022-10-13,Standard Class,Consumer,Technology,Phones,TEC-PH-10000369,670.0,710.0,7,4,825
2556,2023-12-14,Standard Class,Consumer,Technology,Accessories,TEC-AC-10001590,40.0,50.0,2,4,4423
2557,2022-08-19,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10004909,40.0,50.0,8,5,205
2558,2023-06-04,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10002287,10.0,10.0,2,5,1411
2559,2022-11-30,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10004357,1340.0,1410.0,7,4,2426
2560,2022-06-17,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10003766,20.0,20.0,5,4,4523
2561,2022-02-06,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000046,290.0,320.0,2,5,4833
2562,2023-03-25,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10003190,10.0,10.0,4,2,3738
2563,2023-06-19,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002787,10.0,10.0,2,4,2368
2564,2022-12-21,Second Class,Corporate,Technology,Accessories,TEC-AC-10000387,20.0,20.0,1,5,1566
2565,2022-04-27,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10001291,20.0,30.0,2,3,3746
2566,2022-03-21,First Class,Consumer,Technology,Accessories,TEC-AC-10003116,60.0,70.0,4,5,2209
2567,2022-02-08,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10001308,30.0,30.0,5,2,1426
2568,2023-01-21,Second Class,Consumer,Furniture,Tables,FUR-TA-10003954,2540.0,2670.0,9,5,1036
2569,2022-12-03,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10003282,390.0,480.0,8,4,4067
2570,2023-07-19,Same Day,Corporate,Technology,Phones,TEC-PH-10000576,150.0,160.0,2,4,86
2571,2023-01-09,Same Day,Corporate,Office Supplies,Art,OFF-AR-10004441,10.0,10.0,4,4,2439
2572,2022-07-16,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10003759,10.0,10.0,2,3,2323
2573,2023-11-02,Second Class,Consumer,Technology,Accessories,TEC-AC-10004145,1270.0,1400.0,7,5,142
2574,2022-12-20,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10000293,460.0,530.0,5,4,3070
2575,2022-02-01,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10004955,20.0,20.0,3,3,647
2576,2022-01-20,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10001071,290.0,320.0,5,2,3804
2577,2022-09-12,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10001990,10.0,10.0,2,4,4980
2578,2022-03-20,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10002734,570.0,680.0,3,5,1261
2579,2023-11-14,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10004587,50.0,60.0,3,3,4137
2580,2023-05-27,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10004337,400.0,490.0,8,3,768
2581,2022-04-09,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10003072,20.0,20.0,3,5,1261
2582,2023-07-20,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10000380,20.0,20.0,2,3,4958
2583,2022-08-14,Standard Class,Home Office,Technology,Phones,TEC-PH-10004833,140.0,160.0,13,3,490
2584,2023-03-27,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10001847,10.0,10.0,3,4,466
2585,2022-01-28,Standard Class,Home Office,Technology,Phones,TEC-PH-10002103,170.0,190.0,2,2,1521
2586,2023-09-25,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10001137,10.0,10.0,2,4,4860
2587,2023-07-01,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001476,210.0,250.0,7,5,1794
2588,2022-01-11,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10002045,20.0,20.0,1,5,1077
2589,2022-07-23,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10001505,10.0,10.0,1,5,4155
2590,2023-07-02,Standard Class,Home Office,Technology,Phones,TEC-PH-10001433,200.0,250.0,3,4,232
2591,2022-11-03,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10004671,10.0,10.0,2,4,475
2592,2022-09-25,Standard Class,Consumer,Furniture,Tables,FUR-TA-10003569,500.0,600.0,3,4,1547
2593,2023-02-06,Second Class,Corporate,Technology,Phones,TEC-PH-10002807,80.0,80.0,2,3,2220
2594,2022-12-21,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10001597,270.0,330.0,8,2,3833
2595,2023-06-04,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10003296,160.0,180.0,2,3,2195
2596,2023-11-03,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10004632,840.0,910.0,3,2,1208
2597,2022-09-23,Standard Class,Corporate,Technology,Phones,TEC-PH-10002310,500.0,590.0,3,3,2798
2598,2022-04-10,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000078,460.0,530.0,2,3,976
2599,2022-10-10,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10001752,10.0,10.0,3,3,5025
2600,2022-02-04,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10000026,100.0,120.0,2,4,3010
2601,2022-08-27,Standard Class,Consumer,Office Supplies,Supplies,OFF-SU-10002573,100.0,120.0,7,3,1770
2602,2022-08-17,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10000349,10.0,10.0,3,4,3110
2603,2023-09-14,Same Day,Consumer,Technology,Machines,TEC-MA-10003356,1240.0,1350.0,3,5,1017
2604,2023-12-13,Same Day,Consumer,Furniture,Bookcases,FUR-BO-10000362,110.0,140.0,1,3,1831
2605,2022-06-07,Same Day,Consumer,Furniture,Furnishings,FUR-FU-10003878,50.0,60.0,4,4,2125
2606,2022-04-15,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10000591,10.0,10.0,1,2,3759
2607,2023-08-05,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10003727,20.0,20.0,1,2,2791
2608,2022-12-26,Standard Class,Corporate,Technology,Accessories,TEC-AC-10001635,20.0,20.0,3,5,406
2609,2023-11-06,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10001317,10.0,10.0,1,4,330
2610,2023-12-11,Standard Class,Corporate,Furniture,Tables,FUR-TA-10000577,1160.0,1220.0,5,2,517
2611,2022-07-02,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10000248,10.0,10.0,2,3,2038
2612,2022-12-17,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10000955,20.0,20.0,3,2,4831
2613,2023-10-16,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10000221,10.0,10.0,3,3,3427
2614,2023-12-13,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10002304,40.0,40.0,2,4,1026
2615,2023-05-21,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10004886,210.0,230.0,3,2,2197
2616,2022-03-02,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10001525,20.0,20.0,6,4,2674
2617,2022-04-04,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10003663,10.0,10.0,2,3,3275
2618,2022-05-14,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001294,100.0,120.0,13,5,4330
2619,2023-10-01,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10000369,10.0,10.0,3,5,3388
2620,2022-11-05,Standard Class,Corporate,Technology,Phones,TEC-PH-10001300,60.0,70.0,4,4,4108
2621,2022-11-25,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000876,30.0,40.0,3,2,3679
2622,2023-12-28,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10001404,20.0,20.0,5,4,2105
2623,2023-02-28,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10001972,30.0,30.0,4,2,1561
2624,2023-04-11,First Class,Home Office,Technology,Copiers,TEC-CO-10004722,10300.0,11200.0,4,2,4134
2625,2022-12-17,First Class,Home Office,Technology,Phones,TEC-PH-10001494,2160.0,2400.0,8,5,1952
2626,2023-09-16,First Class,Home Office,Office Supplies,Envelopes,OFF-EN-10002500,60.0,60.0,5,5,1474
2627,2022-01-15,First Class,Home Office,Technology,Phones,TEC-PH-10003800,50.0,50.0,1,3,3614
2628,2023-05-11,First Class,Corporate,Technology,Accessories,TEC-AC-10002399,60.0,60.0,4,3,4219
2629,2023-06-29,First Class,Corporate,Technology,Machines,TEC-MA-10002210,550.0,650.0,7,5,2978
2630,2023-12-15,First Class,Corporate,Office Supplies,Binders,OFF-BI-10003196,10.0,10.0,10,3,4861
2631,2023-06-15,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000477,10.0,10.0,3,3,2241
2632,2022-01-04,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000076,40.0,40.0,2,2,4341
2633,2022-03-22,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10002017,30.0,40.0,2,4,899
2634,2022-04-16,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10004287,180.0,220.0,1,5,409
2635,2023-03-09,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10003829,10.0,10.0,2,3,4828
2636,2022-05-03,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10004728,10.0,10.0,5,4,374
2637,2022-02-24,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000046,300.0,320.0,2,5,4376
2638,2023-04-27,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000697,20.0,20.0,4,3,784
2639,2023-05-08,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000848,10.0,10.0,3,5,4504
2640,2022-07-16,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10004691,60.0,60.0,3,3,3629
2641,2023-05-26,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000595,760.0,860.0,4,3,901
2642,2023-09-02,Standard Class,Consumer,Technology,Accessories,TEC-AC-10000927,30.0,30.0,1,4,2969
2643,2022-09-21,First Class,Consumer,Office Supplies,Paper,OFF-PA-10001289,160.0,190.0,6,5,4324
2644,2022-05-02,Second Class,Home Office,Technology,Phones,TEC-PH-10003092,40.0,40.0,1,2,1318
2645,2022-10-15,Second Class,Home Office,Furniture,Furnishings,FUR-FU-10000206,20.0,20.0,8,3,2563
2646,2022-01-27,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10004270,50.0,60.0,3,3,4047
2647,2022-04-09,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10000948,40.0,40.0,3,5,1007
2648,2022-12-07,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10000223,10.0,10.0,2,3,4208
2649,2022-02-08,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10004665,690.0,820.0,6,4,4551
2650,2022-10-27,Second Class,Consumer,Technology,Phones,TEC-PH-10000215,90.0,100.0,3,3,4262
2651,2022-07-23,Standard Class,Corporate,Furniture,Bookcases,FUR-BO-10004467,350.0,420.0,5,5,4487
2652,2023-04-13,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10000829,10.0,10.0,3,4,3876
2653,2023-06-09,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10003712,10.0,10.0,3,4,4432
2654,2023-01-02,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10000062,140.0,160.0,3,4,1766
2655,2022-10-30,Second Class,Corporate,Furniture,Bookcases,FUR-BO-10003404,1080.0,1290.0,3,4,2943
2656,2022-06-01,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10004233,30.0,30.0,2,5,357
2657,2023-11-08,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10001272,220.0,260.0,2,2,4975
2658,2022-12-13,Second Class,Corporate,Office Supplies,Labels,OFF-LA-10001175,10.0,10.0,5,2,4193
2659,2022-08-21,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10004030,10.0,10.0,3,5,1375
2660,2022-07-10,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10004287,720.0,880.0,4,5,3136
2661,2023-08-25,Standard Class,Corporate,Technology,Phones,TEC-PH-10002834,1580.0,1980.0,11,2,114
2662,2023-09-15,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10003055,70.0,80.0,2,4,411
2663,2023-02-18,First Class,Home Office,Office Supplies,Binders,OFF-BI-10003460,10.0,10.0,2,5,2532
2664,2023-03-31,First Class,Consumer,Office Supplies,Labels,OFF-LA-10001569,10.0,10.0,1,5,1982
2665,2022-10-01,First Class,Consumer,Furniture,Tables,FUR-TA-10004534,300.0,370.0,3,4,4144
2666,2023-04-04,First Class,Consumer,Office Supplies,Binders,OFF-BI-10002954,10.0,10.0,2,5,1074
2667,2023-06-22,Same Day,Consumer,Technology,Accessories,TEC-AC-10003832,60.0,80.0,3,3,1204
2668,2023-09-30,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10000474,30.0,30.0,1,2,3122
2669,2023-05-23,Standard Class,Home Office,Furniture,Chairs,FUR-CH-10002774,30.0,40.0,1,3,3760
2670,2022-06-14,Standard Class,Home Office,Office Supplies,Appliances,OFF-AP-10002765,100.0,110.0,4,2,2620
2671,2022-11-09,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10001144,140.0,170.0,3,2,3814
2672,2022-11-25,Second Class,Corporate,Furniture,Chairs,FUR-CH-10003761,730.0,790.0,6,4,4672
2673,2022-02-15,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10004665,20.0,30.0,2,2,3859
2674,2023-01-06,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10000078,1100.0,1330.0,5,5,249
2675,2022-10-16,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10000357,140.0,170.0,3,5,4041
2676,2023-06-23,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10000422,10.0,10.0,5,3,4908
2677,2022-03-24,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10001205,30.0,40.0,1,4,2568
2678,2023-11-30,Same Day,Consumer,Office Supplies,Binders,OFF-BI-10001116,10.0,10.0,7,5,2686
2679,2022-12-20,Same Day,Consumer,Office Supplies,Binders,OFF-BI-10002931,30.0,30.0,2,2,5080
2680,2022-11-23,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10000546,10.0,10.0,5,2,1259
2681,2023-02-15,Standard Class,Home Office,Technology,Accessories,TEC-AC-10002049,520.0,620.0,5,4,4868
2682,2023-03-18,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10001196,70.0,90.0,4,2,3793
2683,2022-04-08,Standard Class,Home Office,Technology,Machines,TEC-MA-10002981,310.0,350.0,3,5,5002
2684,2022-07-17,Standard Class,Home Office,Technology,Phones,TEC-PH-10003601,130.0,160.0,1,5,2079
2685,2022-09-26,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000632,250.0,310.0,9,2,1399
2686,2023-01-19,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10003055,90.0,100.0,3,3,3505
2687,2023-11-03,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001031,10.0,10.0,2,3,1515
2688,2022-01-17,First Class,Consumer,Office Supplies,Binders,OFF-BI-10002003,10.0,10.0,5,5,2104
2689,2022-02-09,First Class,Corporate,Office Supplies,Paper,OFF-PA-10003016,20.0,20.0,5,5,385
2690,2022-10-21,First Class,Consumer,Office Supplies,Art,OFF-AR-10004582,10.0,10.0,4,4,752
2691,2022-03-24,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004364,10.0,10.0,3,2,1624
2692,2022-04-12,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002246,20.0,20.0,3,2,2200
2693,2023-07-30,Standard Class,Consumer,Technology,Phones,TEC-PH-10002890,100.0,110.0,3,5,3607
2694,2022-11-11,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001475,90.0,110.0,5,4,3399
2695,2022-11-15,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10004270,20.0,20.0,1,5,5015
2696,2022-12-24,First Class,Consumer,Office Supplies,Paper,OFF-PA-10003465,30.0,30.0,2,5,4172
2697,2022-08-26,Standard Class,Home Office,Technology,Machines,TEC-MA-10003626,760.0,820.0,4,4,2213
2698,2023-10-13,Standard Class,Home Office,Technology,Machines,TEC-MA-10002412,18110.0,22640.0,6,4,1378
2699,2023-09-05,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10001804,20.0,20.0,4,2,342
2700,2022-04-28,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10003183,10.0,10.0,3,4,1015
2701,2022-01-06,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10004270,30.0,30.0,2,3,384
2702,2022-04-22,Standard Class,Home Office,Office Supplies,Fasteners,OFF-FA-10003112,20.0,20.0,3,3,2511
2703,2022-09-07,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10001986,100.0,120.0,3,3,4831
2704,2023-12-16,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002319,110.0,120.0,3,2,688
2705,2022-09-13,Second Class,Consumer,Technology,Accessories,TEC-AC-10002323,120.0,130.0,6,4,1076
2706,2023-09-14,Standard Class,Home Office,Office Supplies,Supplies,OFF-SU-10001165,20.0,20.0,2,5,4365
2707,2022-05-19,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10001246,20.0,20.0,3,2,3515
2708,2023-02-07,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10001815,160.0,190.0,4,5,3191
