Order Id,Order Date,Ship Mode,Segment,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent,Customer ID
2509,20-05-2023,Standard Class,Corporate,Technology,Phones,TEC-PH-10000675,190,200,3,5,3356
2510,24-12-2023,Standard Class,Corporate,Technology,Accessories,TEC-AC-10000580,390,480,6,4,2769
2511,05-05-2022,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10003470,1000,1120,4,4,801
2512,20-08-2022,First Class,Consumer,Technology,Accessories,TEC-AC-10003116,90,110,6,4,1532
2513,08-07-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10002429,50,50,5,4,171
2514,11-08-2022,Standard Class,Corporate,Technology,Accessories,TEC-AC-10003280,90,100,4,3,3873
2515,15-11-2023,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10004540,40,50,2,4,4587
2516,03-12-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000585,210,260,2,3,812
2517,31-08-2023,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10003001,500,600,9,2,1824
2518,12-12-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10003975,110,130,3,2,3389
2519,20-11-2022,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10004559,20,20,7,3,3145
2520,19-04-2023,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10003223,20,30,6,2,4244
2521,12-10-2023,Standard Class,Home Office,Office Supplies,Appliances,OFF-AP-10002651,730,870,3,5,320
2522,10-07-2022,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10003177,10,10,2,4,4738
2523,11-03-2022,Standard Class,Home Office,Technology,Phones,TEC-PH-10003442,10,10,1,2,4798
2524,22-01-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10000977,110,120,4,2,880
2525,01-05-2022,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10004078,40,40,9,5,4737
2526,12-08-2022,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002550,20,30,2,3,3660
2527,20-02-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004965,10,10,3,5,328
2528,07-08-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004209,10,10,6,4,4679
2529,29-08-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001526,10,10,2,4,50
2530,08-07-2023,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10000788,10,10,2,2,4212
2531,30-07-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10000595,100,110,5,2,1443
2532,10-06-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10000829,20,20,4,4,3032
2533,28-10-2023,Standard Class,Corporate,Office Supplies,Fasteners,OFF-FA-10002676,10,10,7,3,1527
2534,31-01-2022,Standard Class,Corporate,Technology,Accessories,TEC-AC-10000844,320,340,4,4,2632
2535,11-04-2023,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10004459,1580,1800,6,3,3408
2536,23-04-2022,First Class,Corporate,Technology,Accessories,TEC-AC-10003499,50,50,4,5,3023
2537,23-08-2023,Second Class,Consumer,Furniture,Chairs,FUR-CH-10000513,160,180,2,5,726
2538,26-02-2023,Second Class,Consumer,Technology,Phones,TEC-PH-10000895,350,430,4,4,3413
2539,23-10-2022,Second Class,Consumer,Technology,Phones,TEC-PH-10002555,150,160,1,3,3541
2540,30-11-2023,Same Day,Corporate,Furniture,Chairs,FUR-CH-10003312,1280,1350,6,3,4835
2541,19-01-2022,Same Day,Corporate,Furniture,Chairs,FUR-CH-10004086,590,700,3,2,442
2542,08-12-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10002759,90,110,7,4,1392
2543,13-02-2022,Second Class,Corporate,Office Supplies,Appliances,OFF-AP-10002191,130,140,3,2,3482
2544,21-06-2023,Standard Class,Home Office,Furniture,Bookcases,FUR-BO-10003450,160,170,3,3,1134
2545,15-09-2023,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10000248,10,10,4,3,4904
2546,27-06-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10004804,180,210,4,4,150
2547,10-09-2023,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10001337,80,100,1,4,4901
2548,16-11-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10002255,0,0,1,5,2102
2549,07-01-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10002624,1520,1880,5,3,2
2550,10-04-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001878,260,310,8,3,4121
2551,07-03-2023,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10000452,10,10,2,2,1885
2552,31-07-2023,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10004665,750,820,6,2,606
2553,30-04-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000088,20,20,2,4,3160
2554,14-08-2022,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10000029,30,30,4,2,1715
2555,13-10-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10000369,670,710,7,4,825
2556,14-12-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10001590,40,50,2,4,4423
2557,19-08-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10004909,40,50,8,5,205
2558,04-06-2023,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10002287,10,10,2,5,1411
2559,30-11-2022,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10004357,1340,1410,7,4,2426
2560,17-06-2022,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10003766,20,20,5,4,4523
2561,06-02-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000046,290,320,2,5,4833
2562,25-03-2023,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10003190,10,10,4,2,3738
2563,19-06-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002787,10,10,2,4,2368
2564,21-12-2022,Second Class,Corporate,Technology,Accessories,TEC-AC-10000387,20,20,1,5,1566
2565,27-04-2022,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10001291,20,30,2,3,3746
2566,21-03-2022,First Class,Consumer,Technology,Accessories,TEC-AC-10003116,60,70,4,5,2209
2567,08-02-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10001308,30,30,5,2,1426
2568,21-01-2023,Second Class,Consumer,Furniture,Tables,FUR-TA-10003954,2540,2670,9,5,1036
2569,03-12-2022,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10003282,390,480,8,4,4067
2570,19-07-2023,Same Day,Corporate,Technology,Phones,TEC-PH-10000576,150,160,2,4,86
2571,09-01-2023,Same Day,Corporate,Office Supplies,Art,OFF-AR-10004441,10,10,4,4,2439
2572,16-07-2022,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10003759,0,0,2,3,2323
2573,02-11-2023,Second Class,Consumer,Technology,Accessories,TEC-AC-10004145,1270,1400,7,5,142
2574,20-12-2022,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10000293,460,530,5,4,3070
2575,01-02-2022,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10004955,20,20,3,3,647
2576,20-01-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10001071,290,320,5,2,3804
2577,12-09-2022,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10001990,10,10,2,4,4980
2578,20-03-2022,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10002734,570,680,3,5,1261
2579,14-11-2023,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10004587,50,60,3,3,4137
2580,27-05-2023,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10004337,400,490,8,3,768
2581,09-04-2022,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10003072,20,20,3,5,1261
2582,20-07-2023,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10000380,20,20,2,3,4958
2583,14-08-2022,Standard Class,Home Office,Technology,Phones,TEC-PH-10004833,140,160,13,3,490
2584,27-03-2023,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10001847,10,10,3,4,466
2585,28-01-2022,Standard Class,Home Office,Technology,Phones,TEC-PH-10002103,170,190,2,2,1521
2586,25-09-2023,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10001137,10,10,2,4,4860
2587,01-07-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001476,210,250,7,5,1794
2588,11-01-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10002045,20,20,1,5,1077
2589,23-07-2022,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10001505,10,10,1,5,4155
2590,02-07-2023,Standard Class,Home Office,Technology,Phones,TEC-PH-10001433,200,250,3,4,232
2591,03-11-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10004671,10,10,2,4,475
2592,25-09-2022,Standard Class,Consumer,Furniture,Tables,FUR-TA-10003569,500,600,3,4,1547
2593,06-02-2023,Second Class,Corporate,Technology,Phones,TEC-PH-10002807,80,80,2,3,2220
2594,21-12-2022,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10001597,270,330,8,2,3833
2595,04-06-2023,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10003296,160,180,2,3,2195
2596,03-11-2023,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10004632,840,910,3,2,1208
2597,23-09-2022,Standard Class,Corporate,Technology,Phones,TEC-PH-10002310,500,590,3,3,2798
2598,10-04-2022,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000078,460,530,2,3,976
2599,10-10-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10001752,10,10,3,3,5025
2600,04-02-2022,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10000026,100,120,2,4,3010
2601,27-08-2022,Standard Class,Consumer,Office Supplies,Supplies,OFF-SU-10002573,100,120,7,3,1770
2602,17-08-2022,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10000349,10,10,3,4,3110
2603,14-09-2023,Same Day,Consumer,Technology,Machines,TEC-MA-10003356,1240,1350,3,5,1017
2604,13-12-2023,Same Day,Consumer,Furniture,Bookcases,FUR-BO-10000362,110,140,1,3,1831
2605,07-06-2022,Same Day,Consumer,Furniture,Furnishings,FUR-FU-10003878,50,60,4,4,2125
2606,15-04-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10000591,0,0,1,2,3759
2607,05-08-2023,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10003727,20,20,1,2,2791
2608,26-12-2022,Standard Class,Corporate,Technology,Accessories,TEC-AC-10001635,20,20,3,5,406
2609,06-11-2023,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10001317,0,0,1,4,330
2610,11-12-2023,Standard Class,Corporate,Furniture,Tables,FUR-TA-10000577,1160,1220,5,2,517
2611,02-07-2022,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10000248,10,10,2,3,2038
2612,17-12-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10000955,20,20,3,2,4831
2613,16-10-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10000221,10,10,3,3,3427
2614,13-12-2023,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10002304,40,40,2,4,1026
2615,21-05-2023,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10004886,210,230,3,2,2197
2616,02-03-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10001525,20,20,6,4,2674
2617,04-04-2022,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10003663,10,10,2,3,3275
2618,14-05-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001294,100,120,13,5,4330
2619,01-10-2023,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10000369,0,0,3,5,3388
2620,05-11-2022,Standard Class,Corporate,Technology,Phones,TEC-PH-10001300,60,70,4,4,4108
2621,25-11-2022,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000876,30,40,3,2,3679
2622,28-12-2023,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10001404,20,20,5,4,2105
2623,28-02-2023,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10001972,30,30,4,2,1561
2624,11-04-2023,First Class,Home Office,Technology,Copiers,TEC-CO-10004722,10300,11200,4,2,4134
2625,17-12-2022,First Class,Home Office,Technology,Phones,TEC-PH-10001494,2160,2400,8,5,1952
2626,16-09-2023,First Class,Home Office,Office Supplies,Envelopes,OFF-EN-10002500,60,60,5,5,1474
2627,15-01-2022,First Class,Home Office,Technology,Phones,TEC-PH-10003800,50,50,1,3,3614
2628,11-05-2023,First Class,Corporate,Technology,Accessories,TEC-AC-10002399,60,60,4,3,4219
2629,29-06-2023,First Class,Corporate,Technology,Machines,TEC-MA-10002210,550,650,7,5,2978
2630,15-12-2023,First Class,Corporate,Office Supplies,Binders,OFF-BI-10003196,10,10,10,3,4861
2631,15-06-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000477,10,10,3,3,2241
2632,04-01-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000076,40,40,2,2,4341
2633,22-03-2022,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10002017,30,40,2,4,899
2634,16-04-2022,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10004287,180,220,1,5,409
2635,09-03-2023,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10003829,0,0,2,3,4828
2636,03-05-2022,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10004728,10,10,5,4,374
2637,24-02-2022,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000046,300,320,2,5,4376
2638,27-04-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000697,20,20,4,3,784
2639,08-05-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000848,10,10,3,5,4504
2640,16-07-2022,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10004691,60,60,3,3,3629
2641,26-05-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000595,760,860,4,3,901
2642,02-09-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10000927,30,30,1,4,2969
2643,21-09-2022,First Class,Consumer,Office Supplies,Paper,OFF-PA-10001289,160,190,6,5,4324
2644,02-05-2022,Second Class,Home Office,Technology,Phones,TEC-PH-10003092,40,40,1,2,1318
2645,15-10-2022,Second Class,Home Office,Furniture,Furnishings,FUR-FU-10000206,20,20,8,3,2563
2646,27-01-2022,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10004270,50,60,3,3,4047
2647,09-04-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10000948,40,40,3,5,1007
2648,07-12-2022,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10000223,10,10,2,3,4208
2649,08-02-2022,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10004665,690,820,6,4,4551
2650,27-10-2022,Second Class,Consumer,Technology,Phones,TEC-PH-10000215,90,100,3,3,4262
2651,23-07-2022,Standard Class,Corporate,Furniture,Bookcases,FUR-BO-10004467,350,420,5,5,4487
2652,13-04-2023,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10000829,10,10,3,4,3876
2653,09-06-2023,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10003712,10,10,3,4,4432
2654,02-01-2023,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10000062,140,160,3,4,1766
2655,30-10-2022,Second Class,Corporate,Furniture,Bookcases,FUR-BO-10003404,1080,1290,3,4,2943
2656,01-06-2022,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10004233,30,30,2,5,357
2657,08-11-2023,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10001272,220,260,2,2,4975
2658,13-12-2022,Second Class,Corporate,Office Supplies,Labels,OFF-LA-10001175,10,10,5,2,4193
2659,21-08-2022,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10004030,10,10,3,5,1375
2660,10-07-2022,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10004287,720,880,4,5,3136
2661,25-08-2023,Standard Class,Corporate,Technology,Phones,TEC-PH-10002834,1580,1980,11,2,114
2662,15-09-2023,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10003055,70,80,2,4,411
2663,18-02-2023,First Class,Home Office,Office Supplies,Binders,OFF-BI-10003460,10,10,2,5,2532
2664,31-03-2023,First Class,Consumer,Office Supplies,Labels,OFF-LA-10001569,0,0,1,5,1982
2665,01-10-2022,First Class,Consumer,Furniture,Tables,FUR-TA-10004534,300,370,3,4,4144
2666,04-04-2023,First Class,Consumer,Office Supplies,Binders,OFF-BI-10002954,0,0,2,5,1074
2667,22-06-2023,Same Day,Consumer,Technology,Accessories,TEC-AC-10003832,60,80,3,3,1204
2668,30-09-2023,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10000474,30,30,1,2,3122
2669,23-05-2023,Standard Class,Home Office,Furniture,Chairs,FUR-CH-10002774,30,40,1,3,3760
2670,14-06-2022,Standard Class,Home Office,Office Supplies,Appliances,OFF-AP-10002765,100,110,4,2,2620
2671,09-11-2022,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10001144,140,170,3,2,3814
2672,25-11-2022,Second Class,Corporate,Furniture,Chairs,FUR-CH-10003761,730,790,6,4,4672
2673,15-02-2022,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10004665,20,30,2,2,3859
2674,06-01-2023,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10000078,1100,1330,5,5,249
2675,16-10-2022,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10000357,140,170,3,5,4041
2676,23-06-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10000422,10,10,5,3,4908
2677,24-03-2022,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10001205,30,40,1,4,2568
2678,30-11-2023,Same Day,Consumer,Office Supplies,Binders,OFF-BI-10001116,10,10,7,5,2686
2679,20-12-2022,Same Day,Consumer,Office Supplies,Binders,OFF-BI-10002931,30,30,2,2,5080
2680,23-11-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10000546,10,10,5,2,1259
2681,15-02-2023,Standard Class,Home Office,Technology,Accessories,TEC-AC-10002049,520,620,5,4,4868
2682,18-03-2023,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10001196,70,90,4,2,3793
2683,08-04-2022,Standard Class,Home Office,Technology,Machines,TEC-MA-10002981,310,350,3,5,5002
2684,17-07-2022,Standard Class,Home Office,Technology,Phones,TEC-PH-10003601,130,160,1,5,2079
2685,26-09-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000632,250,310,9,2,1399
2686,19-01-2023,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10003055,90,100,3,3,3505
2687,03-11-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001031,0,0,2,3,1515
2688,17-01-2022,First Class,Consumer,Office Supplies,Binders,OFF-BI-10002003,0,0,5,5,2104
2689,09-02-2022,First Class,Corporate,Office Supplies,Paper,OFF-PA-10003016,20,20,5,5,385
2690,21-10-2022,First Class,Consumer,Office Supplies,Art,OFF-AR-10004582,10,10,4,4,752
2691,24-03-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004364,10,10,3,2,1624
2692,12-04-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002246,20,20,3,2,2200
2693,30-07-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10002890,100,110,3,5,3607
2694,11-11-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001475,90,110,5,4,3399
2695,15-11-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10004270,20,20,1,5,5015
2696,24-12-2022,First Class,Consumer,Office Supplies,Paper,OFF-PA-10003465,30,30,2,5,4172
2697,26-08-2022,Standard Class,Home Office,Technology,Machines,TEC-MA-10003626,760,820,4,4,2213
2698,13-10-2023,Standard Class,Home Office,Technology,Machines,TEC-MA-10002412,18110,22640,6,4,1378
2699,05-09-2023,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10001804,20,20,4,2,342
2700,28-04-2022,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10003183,10,10,3,4,1015
2701,06-01-2022,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10004270,30,30,2,3,384
2702,22-04-2022,Standard Class,Home Office,Office Supplies,Fasteners,OFF-FA-10003112,20,20,3,3,2511
2703,07-09-2022,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10001986,100,120,3,3,4831
2704,16-12-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002319,110,120,3,2,688
2705,13-09-2022,Second Class,Consumer,Technology,Accessories,TEC-AC-10002323,120,130,6,4,1076
2706,14-09-2023,Standard Class,Home Office,Office Supplies,Supplies,OFF-SU-10001165,20,20,2,5,4365
2707,19-05-2022,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10001246,20,20,3,2,3515
2708,07-02-2023,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10001815,160,190,4,5,3191
2709,09-01-2023,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10001876,200,230,7,2,3527
2710,30-04-2023,Standard Class,Consumer,Technology,Machines,TEC-MA-10000488,1650,1920,3,3,78
2711,08-04-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001098,10,10,2,5,406
2712,27-08-2022,First Class,Corporate,Furniture,Furnishings,FUR-FU-10003577,50,50,4,5,2265
2713,28-11-2022,Second Class,Consumer,Office Supplies,Art,OFF-AR-10002656,50,60,9,2,2945
2714,04-08-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10004531,260,300,3,5,3881
2715,13-11-2023,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10003251,10,10,5,5,969
2716,20-03-2023,Standard Class,Corporate,Technology,Phones,TEC-PH-10000673,120,130,2,5,3541
2717,31-07-2022,Standard Class,Home Office,Technology,Accessories,TEC-AC-10000158,70,70,2,2,1904
2718,24-05-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10002075,320,380,3,4,427
2719,20-09-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10004340,100,120,2,4,4576
2720,20-10-2023,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10002759,20,20,3,4,4851
2721,04-02-2022,Second Class,Corporate,Office Supplies,Fasteners,OFF-FA-10000585,10,10,3,3,2541
2722,04-07-2023,Second Class,Corporate,Office Supplies,Appliances,OFF-AP-10004859,50,60,5,3,3612
2723,13-12-2022,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10001558,70,80,5,2,3900
2724,21-10-2023,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10004689,10,10,5,2,2361
2725,07-01-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002867,90,100,2,3,1467
2726,01-08-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10003811,310,360,5,5,4480
