Customer ID,Age,Gender,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
1056,70,Male,27,Massachusetts,M,Orange,Spring,3.3,No,Yes,24,Debit Card,Annually
2284,44,Male,45,Ohio,S,Black,Winter,4.1,No,No,34,Credit Card,Fortnightly
4594,46,Male,,Phoenix,L,White,Summer,,Yes,No,,Cash,Monthly
1113,69,Male,67,Washington,XL,Pink,Spring,4.6,No,Yes,32,PayPal,Quarterly
4205,45,Other,,Los Angeles,L,Red,Summer,5,No,No,26,Debit Card,Quarterly
4124,46,Other,,Houston,,Red,Winter,,No,Yes,,Credit Card,Monthly
3380,61,Female,51,Tennessee,L,Turquoise,Summer,5,No,No,40,Cash,Weekly
4347,65,Male,,Chicago,S,Black,Summer,4,Yes,Yes,,PayPal,Weekly
2091,51,Male,71,Massachusetts,S,Teal,Winter,3.4,No,No,21,Debit Card,Monthly
3010,62,Female,73,Louisiana,M,Silver,Winter,4.6,No,No,8,Venmo,Fortnightly
3845,30,Female,87,Montana,S,Cyan,Fall,5,No,No,40,Venmo,Quarterly
153,30,Male,85,South Carolina,S,Brown,Summer,4.3,Yes,Yes,42,Venmo,Annually
4269,56,Female,118.61,Los Angeles,,Green,Autumn,1,Yes,Yes,,PayPal,Quarterly
837,23,Male,90,West Virginia,L,Violet,Winter,3.9,Yes,Yes,22,Cash,Bi-Weekly
1971,28,Male,94,Maryland,M,Indigo,Spring,2.9,No,No,4,Credit Card,Bi-Weekly
227,29,Male,74,Texas,L,Violet,Spring,3.3,Yes,Yes,5,PayPal,Monthly
4989,61,Male,,Los Angeles,S,Red,Autumn,5,Yes,Yes,43,Cash,Weekly
1702,69,Male,41,Mississippi,XL,Blue,Winter,3.8,No,No,44,Debit Card,Every 3 Months
200,54,Male,73,Idaho,XL,Green,Summer,3.8,Yes,Yes,32,Cash,Weekly
2717,47,Female,40,Colorado,L,Black,Spring,2.7,No,No,21,Debit Card,Weekly
1506,46,Male,20,North Dakota,M,Teal,Summer,3,No,Yes,39,Cash,Monthly
2419,22,Male,69,Michigan,S,Indigo,Fall,4,No,No,47,Cash,Every 3 Months
321,66,Male,72,Kansas,L,White,Summer,4.9,Yes,Yes,28,Debit Card,Quarterly
4163,28,Other,789.72,Los Angeles,S,White,Autumn,4,Yes,Yes,33,Credit Card,Quarterly
4900,41,Male,510.59,New York,L,White,Autumn,,No,No,36,Credit Card,Monthly
5088,57,Other,,Los Angeles,L,Red,Summer,,No,Yes,11,PayPal,Monthly
2102,49,Male,23,Oregon,M,Blue,Winter,3.6,No,No,12,Bank Transfer,Bi-Weekly
1836,65,Male,75,Kentucky,M,Lavender,Fall,3.2,No,No,45,Credit Card,Quarterly
3702,46,Female,66,New Mexico,M,Charcoal,Spring,4.5,No,No,36,Cash,Annually
241,47,Male,45,Montana,XL,Turquoise,Winter,3.5,Yes,Yes,29,Bank Transfer,Fortnightly
2983,33,Female,45,Wisconsin,M,Orange,Summer,3.6,No,No,4,Credit Card,Weekly
897,69,Male,29,Arkansas,M,Lavender,Spring,4.7,Yes,Yes,38,Cash,Fortnightly
4663,29,Male,627.73,Houston,XL,Red,Summer,,Yes,No,,Cash,Quarterly
3667,67,Female,50,Alabama,M,Olive,Winter,3,No,No,47,Cash,Every 3 Months
817,26,Male,24,Illinois,L,Cyan,Summer,3.9,Yes,Yes,24,Debit Card,Monthly
16,64,Male,81,Rhode Island,M,Teal,Winter,2.8,Yes,Yes,8,PayPal,Monthly
2537,51,Male,39,Oklahoma,L,Gray,Spring,4.9,No,No,45,PayPal,Every 3 Months
3694,66,Female,46,South Dakota,M,Violet,Summer,4.7,No,No,10,Venmo,Weekly
2823,61,Female,37,New Jersey,S,Brown,Fall,4.1,No,No,33,PayPal,Quarterly
2896,56,Female,86,Montana,L,Green,Summer,4.6,No,No,29,Bank Transfer,Monthly
4945,59,Female,1343.37,Phoenix,,Red,Summer,2,No,Yes,,Credit Card,Weekly
2409,23,Male,55,Hawaii,XL,Black,Fall,4.2,No,No,44,Debit Card,Every 3 Months
1126,27,Male,90,North Dakota,M,Lavender,Summer,2.7,No,Yes,10,Bank Transfer,Weekly
2798,63,Female,42,Oklahoma,M,Green,Winter,3.5,No,No,10,Venmo,Every 3 Months
304,20,Male,60,Oregon,M,Turquoise,Summer,3.3,Yes,Yes,49,Venmo,Weekly
2450,26,Male,56,Alabama,S,Violet,Fall,4.1,No,No,31,Venmo,Fortnightly
2135,55,Male,41,Virginia,XL,Maroon,Winter,2.9,No,No,35,Credit Card,Fortnightly
2572,45,Male,27,Mississippi,L,Black,Winter,3.5,No,No,48,Cash,Fortnightly
4390,59,Female,,Los Angeles,S,White,Winter,1,Yes,No,,Credit Card,Quarterly
1601,20,Male,26,Montana,S,Yellow,Spring,4.7,No,Yes,24,PayPal,Weekly
774,29,Male,84,California,L,Indigo,Winter,2.6,Yes,Yes,14,Debit Card,Bi-Weekly
1025,28,Male,66,Pennsylvania,M,Purple,Summer,3.5,Yes,Yes,18,Venmo,Quarterly
2943,54,Female,63,Hawaii,M,Brown,Summer,2.6,No,No,37,Bank Transfer,Weekly
3658,58,Female,82,Alabama,L,Gold,Winter,3.7,No,No,1,Debit Card,Every 3 Months
766,54,Male,99,Alaska,M,Pink,Summer,3,Yes,Yes,13,Cash,Quarterly
554,63,Male,59,Florida,M,White,Winter,3.2,Yes,Yes,15,Credit Card,Quarterly
4007,33,Male,,New York,S,Blue,Spring,1,No,Yes,,PayPal,Monthly
3294,19,Female,91,West Virginia,M,Gold,Spring,3.5,No,No,47,Credit Card,Fortnightly
4631,44,Female,749.08,New York,L,Green,Spring,,No,Yes,25,PayPal,Monthly
2508,58,Male,36,Louisiana,M,Cyan,Fall,2.9,No,No,32,Credit Card,Every 3 Months
3339,29,Female,94,Minnesota,L,White,Winter,2.9,No,No,46,Credit Card,Monthly
2843,28,Female,100,Arizona,L,Green,Fall,4.3,No,No,48,Debit Card,Quarterly
796,39,Male,26,New York,M,Beige,Summer,4.6,Yes,Yes,34,Venmo,Annually
1934,48,Male,67,Montana,L,Violet,Summer,4.1,No,No,28,Venmo,Annually
3220,57,Female,40,Kansas,L,White,Summer,3.5,No,No,39,Credit Card,Weekly
2067,64,Male,92,Illinois,M,Olive,Fall,4.7,No,No,44,Debit Card,Fortnightly
2245,35,Male,37,South Carolina,M,Gold,Summer,4.8,No,No,22,PayPal,Annually
632,55,Male,68,Washington,S,Violet,Summer,4.1,Yes,Yes,27,Cash,Fortnightly
1874,64,Male,44,Wisconsin,XL,Red,Fall,2.9,No,No,49,Bank Transfer,Weekly
4677,41,Female,,Los Angeles,L,White,Autumn,,No,No,9,Credit Card,Monthly
4437,28,Male,412.8,Phoenix,,Green,Autumn,,Yes,Yes,,Credit Card,Quarterly
4161,54,Other,,New York,XL,Blue,Spring,,No,No,,Debit Card,Weekly
1458,58,Male,57,Pennsylvania,S,Gray,Spring,4.7,No,Yes,47,Venmo,Fortnightly
4634,49,Female,,Chicago,,Red,Summer,,No,Yes,,Cash,Quarterly
4032,23,Female,213.14,Phoenix,L,White,Winter,,Yes,Yes,,Credit Card,Monthly
1939,46,Male,23,Kentucky,L,Blue,Spring,3.8,No,No,39,Debit Card,Bi-Weekly
2692,43,Female,25,Nebraska,L,Blue,Winter,3.3,No,No,48,Cash,Monthly
4384,22,Female,632.95,Houston,M,White,Summer,4,No,Yes,35,Cash,Quarterly
33,36,Male,67,Kansas,M,Silver,Summer,4.9,Yes,Yes,37,Venmo,Annually
4751,26,Female,,Houston,L,Black,Spring,4,Yes,Yes,14,Cash,Monthly
2192,26,Male,69,Pennsylvania,S,Maroon,Summer,3.8,No,No,46,Cash,Bi-Weekly
3692,63,Female,21,Michigan,XL,Orange,Summer,4.8,No,No,24,PayPal,Weekly
2502,49,Male,94,West Virginia,M,Violet,Fall,4.6,No,No,30,Venmo,Bi-Weekly
2235,35,Male,66,New Hampshire,S,Yellow,Winter,4,No,No,26,Cash,Weekly
3373,56,Female,25,Pennsylvania,M,Maroon,Winter,4.6,No,No,14,Credit Card,Every 3 Months
1976,53,Male,77,Illinois,L,Turquoise,Fall,2.9,No,No,4,Cash,Quarterly
2318,47,Male,34,New Jersey,M,Purple,Summer,4.7,No,No,28,Bank Transfer,Monthly
4484,70,Other,1104.47,Phoenix,L,Green,Spring,1,No,Yes,10,PayPal,Monthly
3014,41,Female,55,Arizona,L,Peach,Summer,4.2,No,No,13,Cash,Monthly
1760,68,Male,58,Louisiana,L,Green,Spring,4,No,No,1,PayPal,Weekly
946,38,Male,38,Minnesota,M,Violet,Summer,4.1,Yes,Yes,8,Venmo,Every 3 Months
1858,51,Male,85,Colorado,L,Maroon,Summer,4,No,No,33,Cash,Monthly
877,41,Male,51,Nebraska,L,Gray,Summer,3.8,Yes,Yes,1,Debit Card,Weekly
1784,42,Male,49,Ohio,L,Lavender,Winter,3.3,No,No,30,Credit Card,Monthly
3175,45,Female,52,Oklahoma,L,Orange,Winter,3.8,No,No,35,PayPal,Monthly
3004,51,Female,53,Oregon,M,Brown,Fall,2.8,No,No,13,Credit Card,Every 3 Months
4582,68,Female,784.97,Los Angeles,M,White,Summer,,Yes,No,7,PayPal,Weekly
3287,45,Female,67,Illinois,L,Pink,Winter,5,No,No,4,Venmo,Fortnightly
4808,30,Male,478.64,Houston,L,White,Summer,,No,Yes,,Cash,Weekly
4486,50,Female,,Houston,M,Blue,Winter,,No,No,21,Credit Card,Monthly
4586,23,Female,,Los Angeles,L,Red,Autumn,,No,No,,Credit Card,Monthly
1768,69,Male,89,Minnesota,L,Lavender,Fall,3.8,No,No,46,Debit Card,Fortnightly
4245,42,Female,454,New York,L,Red,Autumn,5,No,No,40,Debit Card,Monthly
2619,70,Male,77,Louisiana,L,Brown,Fall,4.1,No,No,12,Venmo,Monthly
2671,30,Female,44,Pennsylvania,M,Yellow,Fall,4.7,No,No,26,Bank Transfer,Bi-Weekly
3377,22,Female,46,Ohio,M,Green,Winter,4.1,No,No,24,Cash,Quarterly
4397,47,Other,,Chicago,L,White,Spring,,Yes,No,,Credit Card,Weekly
3329,42,Female,35,Wisconsin,M,Violet,Spring,3.2,No,No,11,Cash,Bi-Weekly
4276,53,Other,,Houston,M,Red,Spring,,Yes,No,28,Credit Card,Monthly
809,46,Male,96,Wisconsin,L,Lavender,Fall,4.6,Yes,Yes,38,Cash,Every 3 Months
4842,30,Female,,Phoenix,L,White,Summer,4,Yes,No,,Debit Card,Monthly
1846,51,Male,78,Delaware,M,Orange,Winter,2.8,No,No,39,Bank Transfer,Quarterly
3879,60,Female,42,South Carolina,M,Pink,Summer,3.4,No,No,24,Credit Card,Annually
3836,58,Female,58,Pennsylvania,L,Silver,Winter,2.6,No,No,28,PayPal,Bi-Weekly
1906,47,Male,35,Idaho,M,Teal,Summer,4.9,No,No,14,Bank Transfer,Fortnightly
225,63,Male,83,South Dakota,S,Beige,Summer,2.9,Yes,Yes,12,Cash,Every 3 Months
1482,64,Male,33,Maryland,S,Gray,Spring,3.3,No,Yes,31,PayPal,Quarterly
4323,31,Male,,Phoenix,L,White,Winter,4,No,No,,Debit Card,Weekly
203,57,Male,38,Nebraska,L,Magenta,Spring,2.7,Yes,Yes,33,Venmo,Annually
259,61,Male,74,Alabama,S,Lavender,Spring,2.8,Yes,Yes,16,Cash,Quarterly
5075,69,Male,377.18,New York,M,Black,Spring,3,No,No,35,Credit Card,Monthly
3118,43,Female,50,Florida,M,Olive,Fall,3,No,No,4,PayPal,Bi-Weekly
2473,24,Male,73,Utah,M,Peach,Summer,4.1,No,No,31,Credit Card,Annually
2277,31,Male,82,Wyoming,L,Red,Summer,4.1,No,No,25,Debit Card,Weekly
2238,45,Male,34,Alabama,S,Black,Summer,3.8,No,No,31,Venmo,Every 3 Months
374,23,Male,27,North Dakota,L,White,Summer,4.6,Yes,Yes,11,Venmo,Bi-Weekly
3567,28,Female,88,Alaska,S,Orange,Spring,3.1,No,No,14,Venmo,Monthly
4455,46,Female,,New York,,Blue,Spring,,No,No,23,Debit Card,Quarterly
1408,56,Male,61,Nevada,XL,Charcoal,Spring,4.5,No,Yes,11,Credit Card,Annually
1356,59,Male,91,Florida,M,Blue,Summer,3,No,Yes,50,PayPal,Bi-Weekly
2186,40,Male,32,North Carolina,M,Violet,Winter,2.5,No,No,50,Debit Card,Every 3 Months
290,49,Male,85,New York,M,Yellow,Fall,4.5,Yes,Yes,26,Credit Card,Monthly
1843,61,Male,78,Alabama,M,Black,Summer,4.4,No,No,1,Debit Card,Annually
84,36,Male,40,Texas,M,Turquoise,Summer,4.1,Yes,Yes,34,Bank Transfer,Weekly
231,66,Male,88,Utah,L,Olive,Fall,4.1,Yes,Yes,43,Credit Card,Annually
754,47,Male,54,Massachusetts,M,Teal,Fall,3.4,Yes,Yes,27,Venmo,Quarterly
1993,33,Male,98,New Jersey,L,Gold,Winter,4.9,No,No,28,Venmo,Monthly
4183,69,Female,,Phoenix,S,Black,Autumn,4,No,No,,PayPal,Weekly
1222,18,Male,69,Iowa,M,Red,Winter,4.5,No,Yes,3,Cash,Quarterly
4469,22,Female,639.97,Chicago,,Blue,Spring,1,No,Yes,,Cash,Monthly
2992,66,Female,71,Utah,L,Green,Summer,3.9,No,No,7,PayPal,Bi-Weekly
3231,49,Female,49,Kansas,M,Olive,Summer,2.5,No,No,38,Debit Card,Annually
2641,30,Male,75,Indiana,L,Olive,Summer,4,No,No,45,Venmo,Bi-Weekly
978,20,Male,20,Washington,M,Black,Spring,4.6,Yes,Yes,34,Cash,Bi-Weekly
962,62,Male,72,Pennsylvania,L,Olive,Fall,3.7,Yes,Yes,37,Debit Card,Quarterly
1185,63,Male,73,South Carolina,S,Indigo,Fall,3.4,No,Yes,19,Credit Card,Annually
1449,64,Male,95,West Virginia,M,Black,Summer,3.6,No,Yes,11,Credit Card,Every 3 Months
1470,28,Male,98,Mississippi,M,Purple,Winter,4.4,No,Yes,31,PayPal,Every 3 Months
473,20,Male,39,Georgia,L,Gray,Winter,3.9,Yes,Yes,3,Bank Transfer,Quarterly
3614,58,Female,27,Minnesota,M,Magenta,Fall,3.5,No,No,40,Venmo,Annually
3544,58,Female,83,Colorado,M,Blue,Winter,4.1,No,No,18,PayPal,Every 3 Months
2452,41,Male,60,Oklahoma,M,Purple,Fall,3.4,No,No,27,Venmo,Monthly
4273,64,Female,938.96,New York,XL,Red,Summer,5,No,No,42,Cash,Monthly
4025,68,Female,,Phoenix,XL,Red,Summer,,No,Yes,33,Debit Card,Quarterly
1817,26,Male,79,Virginia,M,Purple,Summer,4,No,No,4,Cash,Weekly
2487,61,Male,58,Texas,L,Magenta,Spring,4.4,No,No,6,Credit Card,Fortnightly
690,19,Male,91,Pennsylvania,M,Orange,Summer,4.7,Yes,Yes,35,Credit Card,Every 3 Months
2533,55,Male,86,Nebraska,S,Charcoal,Summer,2.6,No,No,4,Debit Card,Weekly
1292,69,Male,68,South Dakota,S,Beige,Spring,3.2,No,Yes,23,Debit Card,Fortnightly
3239,25,Female,84,Wyoming,XL,Teal,Fall,3.4,No,No,37,Cash,Quarterly
582,32,Male,100,Iowa,XL,Charcoal,Winter,2.7,Yes,Yes,12,Bank Transfer,Every 3 Months
2557,24,Male,88,Montana,XL,Magenta,Fall,3.1,No,No,4,Bank Transfer,Quarterly
1873,43,Male,64,Alaska,M,Lavender,Summer,4.6,No,No,24,Credit Card,Monthly
2893,22,Female,39,Nevada,M,Teal,Spring,3.2,No,No,47,Credit Card,Monthly
3458,64,Female,87,Maryland,M,Gray,Summer,3,No,No,29,Cash,Fortnightly
1960,46,Male,90,Colorado,M,White,Fall,3.1,No,No,7,Credit Card,Every 3 Months
4219,44,Male,1495.94,Houston,L,Green,Spring,5,No,No,,Credit Card,Weekly
3235,49,Female,96,Washington,M,Black,Winter,2.5,No,No,16,Debit Card,Quarterly
5081,37,Other,1103.56,Phoenix,,Green,Autumn,3,No,No,17,Debit Card,Weekly
1955,26,Male,77,Colorado,M,Pink,Winter,4.2,No,No,3,Venmo,Quarterly
848,53,Male,44,New Jersey,L,Blue,Fall,4.1,Yes,Yes,30,PayPal,Monthly
3278,59,Female,86,Texas,M,Blue,Spring,4.9,No,No,3,Credit Card,Monthly
1101,50,Male,28,Nevada,L,Gold,Spring,4.4,No,Yes,2,Credit Card,Weekly
2331,60,Male,63,Arizona,L,Orange,Summer,2.9,No,No,47,PayPal,Every 3 Months
553,24,Male,94,Missouri,M,Peach,Fall,3.5,Yes,Yes,18,Bank Transfer,Weekly
5005,60,Male,,Chicago,,Black,Spring,,No,No,,Cash,Weekly
3325,37,Female,32,Missouri,S,Red,Fall,3.3,No,No,41,Venmo,Weekly
1756,56,Male,20,Delaware,XL,Charcoal,Spring,4.6,No,No,45,Cash,Monthly
4737,61,Other,,New York,XL,Red,Winter,5,Yes,Yes,33,Debit Card,Quarterly
168,33,Male,27,Arkansas,M,Green,Fall,4,Yes,Yes,14,Credit Card,Every 3 Months
692,60,Male,21,Massachusetts,L,Silver,Summer,2.9,Yes,Yes,37,PayPal,Bi-Weekly
511,21,Male,87,West Virginia,M,Teal,Fall,3.9,Yes,Yes,22,Venmo,Annually
2376,60,Male,63,Virginia,L,Peach,Fall,2.9,No,No,18,Credit Card,Quarterly
4322,54,Other,,Los Angeles,,Green,Spring,5,No,Yes,43,Debit Card,Weekly
3069,32,Female,40,California,M,Indigo,Winter,4.2,No,No,4,Debit Card,Weekly
2988,63,Female,36,Louisiana,L,Black,Winter,2.5,No,No,42,Cash,Monthly
3331,38,Female,96,Missouri,M,Black,Spring,3.2,No,No,41,Bank Transfer,Quarterly
4974,49,Other,1080.39,New York,L,Blue,Autumn,2,Yes,No,,Credit Card,Monthly
599,21,Male,66,California,L,Green,Winter,3.2,Yes,Yes,30,Cash,Every 3 Months
4923,67,Male,,Phoenix,,Blue,Summer,,Yes,No,,Cash,Weekly
2266,36,Male,94,Montana,XL,Yellow,Fall,3.9,No,No,10,PayPal,Quarterly
295,70,Male,20,New Jersey,M,Gold,Spring,4.6,Yes,Yes,19,Credit Card,Every 3 Months
4721,54,Male,726.15,Chicago,,Green,Summer,,Yes,Yes,,Cash,Quarterly
5067,18,Male,1310.4,Phoenix,S,Black,Spring,,Yes,No,41,Cash,Monthly
4760,41,Other,,Chicago,,White,Summer,5,Yes,Yes,,Debit Card,Weekly
1334,29,Male,69,Idaho,M,Lavender,Winter,2.7,No,Yes,9,Bank Transfer,Quarterly
3321,66,Female,44,Illinois,XL,Silver,Fall,4.2,No,No,45,Cash,Every 3 Months
1321,56,Male,31,California,XL,Teal,Fall,3.1,No,Yes,19,Debit Card,Annually
180,64,Male,31,Illinois,M,Violet,Fall,4.9,Yes,Yes,9,Bank Transfer,Fortnightly
1710,45,Male,83,Indiana,M,Pink,Winter,3.8,No,No,19,Bank Transfer,Annually
3023,58,Female,26,Georgia,M,Lavender,Fall,4,No,No,23,PayPal,Weekly
385,70,Male,33,California,M,Beige,Fall,4.5,Yes,Yes,6,Venmo,Annually
2316,69,Male,79,Vermont,M,Indigo,Winter,3.5,No,No,49,Debit Card,Quarterly
13,61,Male,72,Delaware,M,Gold,Winter,4.5,Yes,Yes,37,Venmo,Fortnightly
668,34,Male,76,Arizona,S,Blue,Winter,2.6,Yes,Yes,32,Bank Transfer,Quarterly
4123,26,Female,1131.2,New York,XL,White,Summer,2,No,Yes,,Credit Card,Quarterly
1879,34,Male,29,Oklahoma,L,Magenta,Summer,3.4,No,No,5,Credit Card,Monthly
2048,58,Male,82,Connecticut,M,Silver,Summer,3.1,No,No,32,Cash,Annually
935,45,Male,47,Oregon,S,Yellow,Spring,3.7,Yes,Yes,21,Bank Transfer,Monthly
2018,70,Male,32,Massachusetts,S,Green,Winter,4.1,No,No,42,Bank Transfer,Every 3 Months
3647,69,Female,68,Nevada,M,Maroon,Spring,5,No,No,39,Debit Card,Fortnightly
5071,66,Other,,Chicago,S,Red,Winter,3,Yes,Yes,29,Debit Card,Monthly
2997,70,Female,91,Utah,M,White,Spring,2.9,No,No,6,Venmo,Every 3 Months
969,57,Male,67,North Carolina,L,Gray,Summer,3.1,Yes,Yes,48,Bank Transfer,Quarterly
4998,69,Other,,Chicago,S,Red,Summer,3,Yes,Yes,,Cash,Weekly
3151,55,Female,25,Georgia,M,Peach,Spring,2.6,No,No,7,Bank Transfer,Bi-Weekly
3269,22,Female,97,Arkansas,M,Cyan,Fall,2.8,No,No,5,Bank Transfer,Every 3 Months
164,54,Male,67,Virginia,M,Purple,Summer,3.4,Yes,Yes,8,Debit Card,Weekly
5054,42,Male,1106.69,Los Angeles,S,Green,Spring,3,No,Yes,,Cash,Weekly
448,60,Male,82,Washington,S,Turquoise,Spring,3.6,Yes,Yes,7,Bank Transfer,Every 3 Months
1471,43,Male,27,California,M,Silver,Spring,3.9,No,Yes,15,Cash,Every 3 Months
4024,55,Female,,Chicago,S,Green,Autumn,,No,No,,PayPal,Quarterly
2032,21,Male,51,North Carolina,L,Charcoal,Spring,4,No,No,2,Credit Card,Monthly
776,49,Male,53,Kentucky,S,Gold,Winter,3,Yes,Yes,8,PayPal,Monthly
2856,29,Female,95,Mississippi,S,Maroon,Winter,3.8,No,No,33,PayPal,Quarterly
757,62,Male,99,Montana,S,Orange,Summer,4.8,Yes,Yes,24,Cash,Fortnightly
1796,68,Male,20,Wisconsin,S,Violet,Fall,4,No,No,9,Debit Card,Fortnightly
2629,25,Male,51,Wyoming,M,Silver,Summer,3.8,No,No,42,Credit Card,Bi-Weekly
4969,57,Female,1384.26,Phoenix,L,Blue,Winter,,Yes,No,42,Credit Card,Weekly
2661,24,Female,85,South Carolina,L,Yellow,Spring,4.9,No,No,44,Venmo,Annually
2774,39,Female,98,Arizona,S,Maroon,Spring,4.6,No,No,45,Bank Transfer,Quarterly
1777,56,Male,64,Arizona,L,Cyan,Summer,3.4,No,No,10,Venmo,Every 3 Months
466,54,Male,88,Oklahoma,M,Pink,Summer,2.8,Yes,Yes,25,Cash,Quarterly
2377,21,Male,94,Tennessee,XL,Cyan,Spring,4.1,No,No,5,Cash,Weekly
2292,28,Male,30,Ohio,M,Indigo,Spring,5,No,No,13,Credit Card,Quarterly
3040,59,Female,48,Alabama,L,Blue,Spring,3.2,No,No,31,PayPal,Bi-Weekly
2565,42,Male,90,Kentucky,L,Indigo,Winter,3,No,No,27,Bank Transfer,Weekly
1780,29,Male,62,Virginia,M,Charcoal,Winter,4.3,No,No,41,Venmo,Weekly
1074,22,Male,96,California,XL,Purple,Spring,4,No,Yes,33,Credit Card,Monthly
2678,45,Female,43,Connecticut,L,Olive,Spring,3.8,No,No,6,PayPal,Every 3 Months
4431,25,Male,716.34,New York,,Blue,Summer,5,No,Yes,33,PayPal,Weekly
2923,45,Female,68,Kentucky,L,Beige,Winter,3.5,No,No,16,PayPal,Quarterly
407,52,Male,55,Maryland,M,Peach,Spring,4.6,Yes,Yes,13,Cash,Monthly
3639,40,Female,20,Kansas,M,Olive,Spring,4.6,No,No,50,PayPal,Bi-Weekly
4466,33,Female,,Phoenix,S,Green,Winter,,Yes,Yes,,PayPal,Weekly
3271,59,Female,25,Illinois,M,Indigo,Winter,4.7,No,No,48,PayPal,Annually
2001,26,Male,27,California,M,Lavender,Winter,3.6,No,No,25,Cash,Bi-Weekly
253,32,Male,41,Delaware,M,Violet,Summer,3.9,Yes,Yes,33,Venmo,Fortnightly
1407,32,Male,46,Washington,L,Turquoise,Spring,3.6,No,Yes,15,Debit Card,Monthly
3224,68,Female,65,Montana,S,Gray,Spring,3.9,No,No,36,Venmo,Bi-Weekly
4288,39,Other,993.53,Chicago,M,Black,Summer,4,Yes,No,19,Credit Card,Monthly
1935,34,Male,43,Michigan,L,Gold,Winter,2.7,No,No,23,Bank Transfer,Annually
3512,69,Female,81,Mississippi,M,Blue,Summer,3.9,No,No,21,Credit Card,Every 3 Months
3297,20,Female,23,Alaska,M,Green,Spring,4.2,No,No,47,Venmo,Quarterly
2055,65,Male,56,New Jersey,XL,Gold,Spring,2.9,No,No,14,PayPal,Annually
1367,45,Male,40,Iowa,M,Magenta,Fall,3.1,No,Yes,10,Credit Card,Fortnightly
2059,29,Male,98,Washington,M,Brown,Winter,3.3,No,No,17,Bank Transfer,Quarterly
3701,28,Female,84,North Dakota,XL,Charcoal,Summer,3.4,No,No,2,Bank Transfer,Every 3 Months
85,52,Male,32,Arizona,S,Peach,Spring,4.4,Yes,Yes,42,Bank Transfer,Every 3 Months
57,41,Male,73,Mississippi,XL,Brown,Summer,4.7,Yes,Yes,46,Credit Card,Weekly
2649,51,Male,84,Illinois,M,Gray,Spring,3.9,No,No,14,PayPal,Bi-Weekly
2021,41,Male,23,Pennsylvania,M,Beige,Winter,4.8,No,No,26,Cash,Quarterly
1139,18,Male,36,Iowa,M,Purple,Summer,4.7,No,Yes,32,Venmo,Fortnightly
1019,50,Male,70,Georgia,XL,Charcoal,Spring,4.9,Yes,Yes,46,Cash,Weekly
3595,19,Female,87,Alabama,L,Charcoal,Summer,2.6,No,No,29,Venmo,Quarterly
5028,51,Female,,Chicago,S,Black,Summer,,No,Yes,11,PayPal,Monthly
606,40,Male,32,California,XL,Charcoal,Winter,4.2,Yes,Yes,17,Bank Transfer,Weekly
1614,26,Male,31,Illinois,S,Black,Summer,4,No,Yes,6,Credit Card,Fortnightly
658,48,Male,80,Arizona,M,White,Winter,4.3,Yes,Yes,6,PayPal,Quarterly
2155,46,Male,74,Wyoming,M,Violet,Spring,3.4,No,No,33,Cash,Every 3 Months
1559,35,Male,75,New Mexico,XL,Teal,Fall,3.5,No,Yes,24,Credit Card,Every 3 Months
2485,60,Male,97,New Hampshire,M,Green,Summer,4.8,No,No,50,Cash,Every 3 Months
1175,42,Male,31,Michigan,M,Black,Winter,4.3,No,Yes,19,Bank Transfer,Bi-Weekly
3388,53,Female,78,New Jersey,S,Pink,Spring,3.4,No,No,2,Credit Card,Bi-Weekly
30,31,Male,48,Wyoming,S,Black,Fall,4.1,Yes,Yes,14,Credit Card,Weekly
924,55,Male,24,Arkansas,M,Silver,Spring,4.2,Yes,Yes,7,PayPal,Weekly
5085,36,Other,,New York,S,Blue,Summer,,Yes,Yes,,PayPal,Monthly
2859,34,Female,87,Maryland,L,Teal,Summer,3.8,No,No,46,Bank Transfer,Monthly
1210,41,Male,62,Pennsylvania,M,Blue,Winter,3.8,No,Yes,16,Bank Transfer,Monthly
3147,21,Female,83,Virginia,S,Yellow,Winter,4.9,No,No,19,PayPal,Annually
198,59,Male,78,South Carolina,M,Black,Fall,3.2,Yes,Yes,41,Credit Card,Monthly
1638,35,Male,21,Massachusetts,M,Peach,Spring,3.5,No,Yes,32,Venmo,Fortnightly
2146,38,Male,73,Connecticut,S,White,Winter,4.8,No,No,32,PayPal,Annually
68,45,Male,33,Connecticut,L,Gray,Winter,4.4,Yes,Yes,49,Debit Card,Monthly
966,43,Male,55,Delaware,L,Black,Spring,5,Yes,Yes,10,Credit Card,Annually
2261,38,Male,82,Missouri,M,Blue,Fall,4.9,No,No,16,PayPal,Quarterly
2445,47,Male,65,West Virginia,S,Gold,Fall,3.7,No,No,15,Debit Card,Bi-Weekly
2913,48,Female,37,Oregon,M,Yellow,Winter,4,No,No,27,Cash,Bi-Weekly
1456,60,Male,79,Alabama,L,Silver,Fall,4.9,No,Yes,1,PayPal,Every 3 Months
4198,42,Female,,Phoenix,M,Red,Summer,,Yes,Yes,31,Cash,Weekly
3319,45,Female,46,North Dakota,M,Olive,Summer,3.9,No,No,15,PayPal,Monthly
5070,37,Other,,Los Angeles,,Black,Autumn,2,No,No,5,Debit Card,Quarterly
944,32,Male,63,Oklahoma,L,Cyan,Winter,3.8,Yes,Yes,13,Venmo,Fortnightly
